0.5,28.62890625,30.9125376,32.80386098,34.22911843,35.49445271,36.12746757,36.39628408,36.47215464,36.12364309,35.09766767,33.94570312,32.27169276,30.33194935,27.97573623,25.39380188,19.40873073,16.07116762,12.63831223,8.982842315,5.521289062,4.327109713,4.378623405,6.990496306,10.2571346,13.81344348,17.18678763,20.61526451,23.60277802,26.43835453
0.5,30.26484375,29.69230585,29.6034843,29.56151137,29.51643962,30.46041383,31.76402974,32.52100455,33.38700347,34.37648272,34.76367187,35.0996246,35.38727425,35.54364056,35.69667436,35.18366826,35.96880373,36.2719561,36.26406712,35.78613281,35.09766767,34.48165932,33.73674304,33.41840629,32.93974984,32.13182035,31.50634765,30.80362556,30.9125376
52.5,49.078125,52.87670905,55.60654483,57.95612098,59.78013088,60.5666368,61.21193231,60.7869244,59.93240786,58.41598112,56.43984375,53.73070496,51.94346327,51.01957975,50.65935224,47.66681666,47.7883397,47.26728774,47.40944555,48.05566406,48.31939179,48.16485746,47.41380103,46.32254337,44.98223903,43.71422071,45.50916882,46.80550896,47.58903815
52,49.89609375,53.28345297,56.40663901,58.73405549,60.1537567,61.27501852,61.54280762,61.39479364,60.47973579,59.13716607,57.05332031,54.39610068,52.57537888,51.61480819,51.34336037,48.73557937,48.38356813,48.02558648,47.90849235,48.66914062,49.04057674,48.71218538,48.02167027,46.98429399,45.33642989,44.08784653,45.89813608,47.20555605,48.40252598
51.5,82.61484375,89.48366148,96.8113946,103.0763226,107.9778614,111.9243113,114.8137325,116.1030256,116.3071842,115.3895923,113.0841797,109.790295,105.1507578,99.99837632,96.18864349,87.29653778,83.6721108,79.11583457,73.69257677,68.09589844,62.02190588,59.6587439,57.13970893,53.60180019,52.42024706,59.40650507,66.51340059,72.8085695,78.09483183
51,83.4328125,90.29714931,97.61148878,103.8542571,108.725113,112.632693,115.1446078,116.7108948,116.8545121,115.8703823,113.6976563,110.2893418,105.7826734,100.6786374,96.87265162,88.15154795,84.35237186,79.74775018,74.3579725,68.50488281,62.50269585,60.20607182,57.44364355,54.26355081,53.12862878,60.1537567,66.90236784,73.20861658,78.90831967
50.5,69.93632812,70.36669743,70.80833407,71.18100765,71.36253124,70.8381717,69.48381506,67.47348608,70.33163845,74.52244505,77.91152344,80.34653404,81.89626326,82.48165394,82.25197781,82.55123137,83.07688237,82.65456199,81.34462763,79.54746094,77.16678988,75.25758978,76.28759012,77.09394719,76.50522544,75.47241524,73.51481118,71.60842824,71.18018527
50.5,70.3453125,68.33297785,69.60819282,69.62513863,69.49440215,68.35883569,66.50593727,64.43413986,62.12171956,58.89677109,55.21289062,51.06912205,46.50898901,42.26121856,41.21148992,43.90477194,46.76794811,49.66856707,52.06721564,53.78144531,56.73321623,61.30072768,65.0420091,68.16031382,70.48398084,72.10978288,72.73687667,72.8085695,71.9936731
50,70.3453125,71.18018527,71.60842824,71.5699749,71.36253124,71.19236256,70.14556568,68.08135532,71.15263034,75.24363001,78.525,80.84558083,82.40179575,82.99184973,82.6794829,82.89323544,83.4170129,83.03371136,81.84367442,79.95644531,77.40718486,75.25758978,76.59152474,77.4248225,77.21360715,75.84604106,73.90377843,72.40852241,71.58692918
50,66.66445312,64.67228261,66.00776905,66.51340059,66.50539561,65.87949968,64.1898101,62.61053213,60.47973579,57.93519115,54.80390625,51.06912205,47.0145215,43.28161016,41.89549805,42.87875974,45.74755651,48.1519696,49.90467953,51.12304687,53.60808144,57.74309616,61.39479364,64.1898101,66.5878814,67.99989888,68.84720412,68.80809864,68.33297785
49.5,11.04257812,11.79557356,12.80150672,13.22488667,13.82415527,14.16763434,14.22763832,14.28492723,13.9568621,13.70251409,13.29199219,12.64251881,11.8800135,10.96920965,9.960868415,5.429314544,4.591762178,3.791493669,2.994280772,2.45390625,2.163554856,2.462975666,2.735411598,3.639628408,5.312862878,6.725264725,7.779345098,9.201082958,10.1685979
49.5,71.16328125,74.84088051,79.60936994,84.01692706,87.42844142,89.96447806,91.32158551,91.78825584,91.40376359,89.90772403,87.31816406,83.83986161,79.49498393,74.23348854,68.1443101,66.90454536,66.24042105,64.83454174,62.71354727,60.12070312,57.93519115,56.64844031,58.0515128,61.54280762,64.10854539,66.13176979,67.68030235,68.00800447,69.95995352
49.5,84.25078125,82.56901491,83.20979371,83.23899255,82.57130578,80.75551574,78.41744842,75.07185163,70.87896637,66.3490156,61.14316406,55.06149641,48.53111897,43.87683859,41.85274755,43.26351432,46.51285021,51.31154766,55.39419428,59.09824219,62.02190588,66.77400693,71.42463617,75.10869533,78.27617973,80.70317669,82.8500253,84.00988788,84.60273449
49,71.98125,73.62064876,77.20908743,80.12725451,82.19767997,83.23485175,83.38057807,82.67021718,81.004533,78.3687648,75.04863281,72.19543638,76.33540587,79.59054442,81.99547476,83.49174255,82.56668657,80.75881516,78.18399793,74.84414062,71.39731026,69.2369826,69.29709381,71.46906692,72.60912599,73.23066033,73.12584392,72.00847533,72.40041701
49,85.88671875,84.60273449,85.21002914,85.57279608,84.81306069,83.23485175,80.73357559,77.50332861,73.615606,69.2337554,64.00605469,58.05577718,51.43793078,46.25775231,42.45125466,42.1520011,45.66252388,50.30048268,54.72879855,58.48476562,61.54111592,66.50034297,71.12070154,75.43957064,78.63037059,81.45042833,84.01692706,85.61007622,86.22971015
48.5,14.31445313,15.4562688,16.80197758,17.50352647,17.93403927,18.41792464,18.52901735,18.54001194,18.33548551,17.78922882,17.38183594,16.46854424,15.54512404,14.37051496,13.03890501,5.215562003,4.166599013,3.159578058,2.162536113,1.226953125,1.682764888,1.91564774,3.03934622,4.963129647,6.729626312,8.593393815,10.11314863,11.60136547,13.42254922
48.5,5.72578125,5.694414821,5.600659192,5.445541569,5.230761452,4.958672019,4.632254337,4.255084708,3.83129548,3.365529777,2.862890625,2.328885045,1.769363712,1.190456861,0.598507115,0.598507115,1.190456861,1.769363712,2.328885045,2.862890625,3.365529777,3.83129548,4.255084708,4.632254337,4.958672019,5.230761452,5.445541569,5.600659192,5.694414821
48.5,72.39023437,77.68808792,82.40969954,86.73969784,90.04382214,92.44381407,94.2994633,95.13153668,94.9613951,93.75404378,91.40800781,88.16493383,84.04477634,78.91028335,72.88961651,67.0755474,67.26081264,66.73028858,65.54147911,63.59707031,61.30072093,61.8480556,62.91446675,63.52805948,63.75435453,66.50539561,68.84720412,70.40828699,71.18018527
48.5,87.52265625,86.22971015,86.81021748,87.1286651,86.30756396,84.65161518,82.38795214,78.71906709,74.71026185,69.95494036,64.61953125,58.38847505,51.43793078,46.08768704,42.02374958,41.72449602,45.49245861,50.4268658,55.06149641,59.09824219,62.50269585,67.59499882,72.33644003,76.76307188,80.04713402,82.9449316,85.57279608,87.21026456,87.85668581
48,7.770703125,7.7281344,7.600894618,7.390377843,7.098890543,6.729626312,6.286630886,6.07869244,5.473279257,4.807899681,4.08984375,3.493327567,2.654045568,1.955750557,1.154263722,0.940511181,1.530587393,2.022129957,2.82793184,3.476367187,4.327109713,4.925951331,5.470823196,5.955755577,6.375435453,6.725264725,7.390377843,7.600894618,7.7281344
48,73.20820312,76.46785617,78.80927577,81.29415628,82.9449316,83.23485175,83.04970276,81.75841331,79.90987715,81.25350461,82.61484375,83.17446588,83.66562697,85.54282872,86.52702864,87.3820388,87.24348138,86.19328941,84.3389084,81.59238281,78.12836981,77.17323752,76.59152474,75.77044595,74.02588943,75.09878942,75.45964745,75.20885201,73.62064876
48,2.862890625,3.253951326,3.600423766,3.500705294,3.73625818,3.896099444,3.970503718,3.951150086,4.104959443,4.086714729,4.08984375,3.992374362,3.917876792,3.826468482,3.633793199,3.334539641,3.231240051,3.033194935,3.160629703,3.067382812,3.125134793,3.010303591,3.03934622,3.308753098,3.187717727,3.362632362,3.111738039,3.200376681,3.253951326
48,0.81796875,0.813487832,0.80009417,0.77793451,0.747251636,0.708381717,0.66175062,0.607869244,0.547327926,0.721184952,0.613476563,0.665395727,0.758298734,0.680261063,0.684008132,0.085501016,0.170065266,0.252766245,0.332697864,0.408984375,0.480789968,0.547327926,0.607869244,0.66175062,0.708381717,0.747251636,0.77793451,0.80009417,0.813487832
47.5,33.53671875,36.60695242,44.80527354,52.51057941,59.40650507,65.87949968,71.79994223,76.59152474,80.73086904,83.89784943,86.09121094,87.4995381,87.83627,87.15844875,85.62926796,85.80027,87.49857928,88.21541937,87.9985849,86.90917969,85.09982435,82.37285281,78.71906709,74.44694471,69.42140827,63.51638906,56.78921922,49.60583856,41.89462333
47.5,42.534375,45.96206249,48.80574439,52.12161216,54.92299525,56.67053736,58.23405453,58.96331666,59.11141597,63.2238808,67.0734375,70.36559813,73.68136031,78.65518545,82.7222334,83.57724357,80.35583811,77.09370461,73.35987891,68.709375,63.46427579,61.02706371,58.96331666,56.24880267,52.77443792,49.31860798,46.28710333,45.20532062,43.11485507
47.5,2.044921875,2.440463495,2.800329596,3.111738039,2.989006544,3.187717727,3.308753098,3.647215464,3.557631517,3.605924761,3.476367187,3.326978635,3.28596118,3.146207418,2.949785067,2.65053151,2.550978988,2.401279324,2.328885045,2.249414062,2.40394984,2.462975666,2.735411598,2.647002478,2.47933601,2.615380726,2.722770784,2.400282511,2.440463495
47,74.02617187,72.80716093,73.20861658,74.68171294,75.09878942,76.15103458,77.09394719,78.71906709,79.63621318,80.05152969,82.00136719,83.00811695,83.2864776,84.35237186,85.24451339,83.70549509,81.97145814,82.40179575,82.01002336,80.56992187,78.3687648,78.8152213,79.63087096,79.41007435,78.63037059,76.96691851,74.68171294,73.20861658,74.02739268
46.5,41.71640625,33.75974501,29.20343722,36.56292196,44.08784653,50.64929277,56.57967798,62.30659751,67.04767089,71.15691528,74.43515625,77.0195554,78.61030208,79.42047915,79.34494325,80.67020901,83.50204553,85.30860756,86.33509558,86.50019531,85.8210093,84.28850055,81.75841331,78.41744842,74.02588943,69.12077634,63.01269529,56.40663901,49.62275773
46.5,74.02617187,72.80716093,73.20861658,74.68171294,75.09878942,75.79684372,76.76307188,78.11119785,79.08888526,79.57073972,81.18339844,82.17637229,82.1490295,83.161915,83.96199814,83.49174255,84.1823066,84.80307507,84.50525733,83.63730469,81.97468956,79.36254922,80.84660945,82.38795214,82.88066089,82.57130578,81.29415628,79.20932286,76.46785617
46.5,34.3546875,34.16648893,33.60395515,32.67324941,31.38456871,29.75203211,30.10965319,30.69739682,31.47135573,31.73213789,31.90078125,31.60629703,31.09024809,31.54710681,31.63537608,32.06288116,32.39743314,32.35407931,32.93708849,33.12773437,32.93411281,32.29234761,31.60920069,31.43315443,31.87717727,32.50544617,33.45118392,34.00400224,34.57323284
46,40.8984375,32.94625718,31.20367264,38.89672549,45.95597562,52.42024706,58.56492984,63.82627062,68.68965467,72.59928518,75.86660156,78.18399793,79.62136705,80.18577285,79.90069986,81.18321511,84.09727396,86.06690629,87.16684024,87.11367187,86.30179927,84.56216452,81.75841331,78.41744842,74.02588943,68.74715052,62.62372804,56.00659192,48.8092699
46,74.43515625,72.80716093,74.40875784,75.84861471,76.21966688,76.50522544,75.43957064,75.37578625,76.62590959,79.8111347,82.20585937,83.50716374,83.91839321,83.9272087,82.97873645,80.32820494,80.18577285,80.88519828,80.84558083,80.1609375,78.60915978,76.35224563,78.11119785,80.07182497,81.1097066,81.07680251,80.51622177,78.80927577,76.46785617
46,34.76367188,34.57323284,34.00400224,33.06221667,32.13182035,30.46041383,30.4405285,31.30526606,31.74501969,32.45332285,32.51425781,32.27169276,31.84854682,32.22736788,32.31938421,32.7468893,33.07769421,33.11237804,33.43613528,33.74121094,33.41490278,32.83967554,32.21706993,32.09490505,32.23136812,32.87907199,34.22911843,34.80409641,34.97997676
45.5,74.43515625,72.80716093,74.80880492,76.23758196,77.34054433,77.21360715,76.76307188,76.59152474,78.26789337,81.25350461,83.63730469,85.00430413,85.43499068,85.37276346,84.38950322,83.70549509,84.01224133,83.2864776,82.34272122,82.81933594,82.45547953,81.27819696,79.02300172,78.74832373,80.04713402,80.32955088,79.73828726,78.40922869,76.06111225
45.5,34.3546875,34.16648893,33.60395515,32.67324941,31.38456871,29.75203211,30.10965319,30.69739682,31.47135573,31.73213789,31.90078125,31.60629703,31.09024809,31.54710681,31.63537608,32.06288116,32.39743314,32.35407931,32.93708849,33.12773437,32.93411281,32.29234761,31.60920069,31.43315443,31.87717727,32.50544617,33.45118392,34.00400224,34.57323284
45,72.39023437,70.36669743,70.80833407,72.73687667,74.35153779,74.73427114,74.44694471,75.07185163,75.53125374,77.40718486,78.72949219,80.18018511,80.63243203,80.78100128,80.67020901,81.26871612,81.88642551,81.64349701,81.01192977,81.796875,81.97468956,81.004533,79.32693634,77.09394719,76.15103458,75.84604106,75.45964745,74.80880492,74.02739268
45,0.81796875,0.813487832,0.80009417,0.77793451,0.747251636,0.708381717,0.66175062,0.607869244,0.547327926,0.721184952,0.613476563,0.665395727,0.758298734,0.680261063,0.684008132,0.085501016,0.170065266,0.252766245,0.332697864,0.408984375,0.480789968,0.547327926,0.607869244,0.66175062,0.708381717,0.747251636,0.77793451,0.80009417,0.813487832
45,7.770703125,8.134878316,8.801035873,9.335214118,9.714271269,9.56315318,9.926259294,9.725907903,9.851902662,9.615799362,9.406640625,9.149191247,8.594052317,8.163132761,7.524089447,6.669079282,6.462480102,6.066389871,5.988561543,5.72578125,5.529084633,5.199615294,4.862953952,4.301379028,3.896099444,4.483509816,5.445541569,6.400753362,6.914646569
44.5,74.02617187,74.43413659,75.20885201,75.45964745,74.72516361,74.73427114,74.77782002,76.28759012,77.17323752,78.12836981,79.54746094,81.1782787,81.76988013,81.97145814,81.99547476,81.69622121,81.46126234,81.0115814,80.84558083,79.95644531,78.84955477,79.08888526,78.41513247,77.09394719,75.088462,73.97791197,73.51481118,73.20861658,73.21390484
44.5,31.49179688,31.72602543,32.00376681,31.8953149,32.13182035,31.87717727,32.09490505,32.21706993,32.29234761,32.93411281,33.12773437,32.93708849,32.35407931,31.46207418,30.86586693,30.26735982,30.27161732,30.71109872,30.60820344,30.46933594,30.28976799,29.55570799,28.87378909,28.45527664,27.98107782,28.39556217,29.17254412,30.00353139,30.9125376
44,74.43515625,75.24762442,76.40899326,77.01551647,76.5932927,75.44265286,76.76307188,78.71906709,79.63621318,79.8111347,78.93398437,77.5186022,76.96732149,78.48512019,79.21669173,79.64419681,79.42047915,78.98945144,79.01574259,78.11601562,77.64757985,77.44690148,77.19939398,76.10132126,74.38008029,72.10978288,69.62513863,72.00847533,73.62064876
44,32.30976563,32.53951326,32.4038139,32.67324941,32.50544617,32.58555898,32.42578036,32.52100455,32.83967554,33.41490278,33.74121094,33.43613528,32.98599492,32.14233525,31.50712456,30.95136795,30.95187838,31.34301433,31.27359917,31.0828125,30.77055796,30.10303591,29.48165833,29.11702726,28.68945954,29.14281381,29.95047863,30.80362556,31.72602543
43.5,74.43515625,75.24762442,76.40899326,77.01551647,76.5932927,75.44265286,76.76307188,78.71906709,79.63621318,79.57073972,78.72949219,77.18590434,76.461789,77.97492439,78.61818462,79.0456897,78.91028335,78.61030208,78.68304472,77.91152344,77.40718486,77.44690148,77.19939398,76.10132126,74.38008029,72.10978288,69.62513863,72.00847533,73.62064876
43.5,31.49179688,31.72602543,31.60371973,31.50634765,31.38456871,30.81460469,31.43315443,31.91313531,32.56601158,33.1745078,33.53671875,33.60248422,33.23876117,32.73756368,32.19113269,31.93462964,32.14233525,31.97492994,31.4399481,30.67382812,29.80897802,30.10303591,30.08952758,29.77877788,29.39784126,29.51643962,29.95047863,30.40357847,30.9125376
43,62.98359375,64.67228261,65.60772196,66.12443333,65.75814397,66.5878814,66.83681258,67.7774207,68.41599071,68.27217547,68.30039062,68.20306202,68.49965229,69.13153057,69.04207077,70.88034263,72.78793378,74.31327592,76.02146181,77.29804687,77.88797483,78.54155733,78.71906709,78.41744842,77.21360715,75.09878942,72.34790941,68.80809864,65.07902653
43,30.67382813,32.13276935,32.80386098,33.06221667,33.2526978,32.93974984,33.08753098,33.43280842,33.93433139,34.6168777,34.76367187,34.76692674,34.24982615,33.67292264,33.00339235,32.7468893,33.07769421,33.11237804,33.10343742,32.92324219,32.69371783,32.01868365,31.60920069,31.43315443,31.16879555,31.38456871,31.8953149,32.00376681,31.72602543
42.5,64.21054687,65.07902653,66.40781613,69.23617137,71.36253124,72.60912599,73.45431878,73.2482439,72.52095015,70.91652029,69.93632812,68.20306202,67.61497044,68.28120424,68.27256163,70.11083348,72.02264009,73.42859406,75.18971715,76.27558594,76.92639489,77.44690148,77.80726323,77.4248225,76.15103458,73.97791197,70.79204039,67.60795739,63.45205086
42.5,30.26484375,31.31928152,32.00376681,32.67324941,32.50544617,32.58555898,32.42578036,32.82493917,33.38700347,33.89569275,34.3546875,34.10153101,33.61791053,32.99266157,32.36213472,32.06288116,32.39743314,32.35407931,32.43804169,32.30976562,32.21292786,31.47135573,31.00133144,30.77140381,30.46041383,31.0109429,31.11738039,31.20367264,30.9125376
42,65.02851562,65.89251436,67.2079103,70.01410588,71.73615706,73.31750771,73.78519409,73.85611314,72.79461411,71.39731026,70.54980469,68.70210882,66.22475609,63.60440943,64.16851284,67.16104841,69.64172636,71.91199659,73.8589257,75.253125,76.20520994,76.35224563,75.9836555,74.77782002,72.96331685,70.98890543,68.84720412,66.00776905,64.2655387
42,0.81796875,0.813487832,0.80009417,0.77793451,0.747251636,0.708381717,0.66175062,0.607869244,0.547327926,0.721184952,0.613476563,0.665395727,0.758298734,0.680261063,0.684008132,0.085501016,0.170065266,0.252766245,0.332697864,0.408984375,0.480789968,0.547327926,0.607869244,0.66175062,0.708381717,0.747251636,0.77793451,0.80009417,0.813487832
42,4.498828125,4.88092699,5.200612107,5.445541569,5.978013088,6.021244595,6.617506196,6.990496306,7.662590959,8.173429457,8.793164063,9.149191247,9.352351051,9.523654888,9.576113841,8.849355201,8.673328558,8.467669195,8.151097656,7.770703125,7.211849521,6.841599071,6.07869244,5.624880267,4.958672019,4.857135634,4.667607059,4.800565022,4.474183074
41.5,66.25546875,67.11274611,68.40805156,71.18100765,73.23066033,74.38008029,75.10869533,74.76791701,73.88926997,72.11849521,70.95878906,69.03480668,66.22475609,63.34931153,63.69825725,66.69079282,69.38662847,71.91199659,74.02527463,75.66210937,76.68599991,77.17323752,76.89545936,75.77044595,74.38008029,72.4834087,70.40307314,67.60795739,65.48577044
41.5,31.49179688,31.72602543,31.20367264,31.11738039,31.0109429,30.46041383,30.77140381,31.00133144,31.47135573,32.45332285,32.92324219,33.26978635,33.74429366,33.75795527,33.43089743,32.83239031,32.65253104,31.97492994,31.9389949,31.49179687,30.77055796,30.10303591,30.08952758,30.10965319,30.46041383,31.0109429,31.11738039,31.20367264,31.31928152
41,64.21054687,61.8250752,62.80739237,65.34649882,66.87902143,68.35883569,68.82206444,68.38528995,67.59499882,66.58941058,66.05097656,65.20878125,63.57071052,61.30852834,61.68898336,65.10902402,68.19617161,71.28008098,73.52622784,74.84414062,75.72441997,76.07858167,75.67972087,75.10869533,74.38008029,73.23066033,72.34790941,70.40828699,67.51949002
41,5.72578125,5.694414821,5.600659192,5.834508824,5.60438727,5.312862878,5.294004957,4.862953952,4.652287368,4.086714729,3.680859375,3.160629703,2.780428691,2.210848456,1.624519312,0.812259656,0.680261063,1.263831223,1.663489318,2.249414062,2.644344824,3.010303591,3.647215464,3.970503718,4.250290302,4.857135634,5.056574314,5.200612107,5.694414821
41,32.30976563,32.13276935,32.00376681,31.8953149,31.38456871,31.16879555,31.43315443,31.60920069,32.01868365,32.93411281,33.53671875,33.93518208,34.37620927,34.43821633,34.11490556,33.51639844,33.24775947,32.73322868,32.60439062,32.10527344,31.25134793,30.65036384,30.69739682,30.77140381,31.16879555,31.38456871,31.8953149,32.00376681,32.13276935
40.5,4.9078125,4.88092699,5.200612107,5.056574314,4.857135634,4.604481161,4.301379028,4.255084708,3.83129548,3.365529777,3.067382813,2.661582908,2.148513079,1.700652658,1.19701423,0.47025559,0.340130532,0.884681856,1.330791454,1.840429687,2.40394984,2.736639628,3.343280842,3.639628408,3.896099444,4.109883998,4.667607059,4.800565022,4.88092699
40.5,78.525,73.62064876,68.00800447,62.62372804,57.16475016,57.02472822,58.23405453,58.65938204,58.29042408,57.93519115,58.28027344,58.22212612,57.7570869,60.11807148,61.73173387,65.32277656,67.26081264,69.1315679,74.3579725,79.34296875,83.65745445,87.02514018,89.35677886,90.9907102,91.38124149,90.79107378,89.07350137,86.41017039,82.97575882
40.5,6.54375,6.507902653,6.800800447,7.001410588,6.725264725,6.729626312,6.617506196,6.686561684,6.294271145,6.009874601,5.521289063,4.990467953,4.549792403,3.996533747,3.377290149,3.078036592,3.401305317,3.665110547,3.992374362,4.08984375,4.327109713,4.378623405,4.862953952,5.294004957,5.667053736,5.978013088,6.223476079,6.400753362,6.507902653
40.5,33.53671875,33.3530011,32.80386098,32.67324941,32.13182035,31.87717727,32.42578036,32.52100455,32.56601158,32.45332285,32.71875,32.93708849,33.49152741,34.0980858,34.28590759,34.41415912,34.3531837,33.9970599,33.93518208,33.74121094,33.1745078,32.29234761,32.82493917,32.75665567,32.93974984,33.2526978,33.45118392,33.60395515,33.75974501
40,60.93867187,56.5374043,51.60607398,45.89813608,39.97796253,33.2939407,26.47002478,25.53050825,31.19769176,36.54003757,41.30742187,45.91230517,49.79495019,53.23042821,56.04591628,59.25220439,60.28813674,60.91666495,62.8798962,66.25546875,68.75296544,70.60530241,72.03250541,72.79256816,72.60912599,71.73615706,70.40307314,68.00800447,64.67228261
40,58.48476562,52.87670905,46.40546188,40.45259451,35.86807853,34.00232242,32.09490505,31.60920069,33.1133395,34.6168777,37.6265625,42.58532653,47.0145215,51.52977555,55.36190814,64.04026131,68.79140004,72.79667845,76.18781075,78.72949219,80.53231965,81.27819696,81.15054407,80.40270028,78.27617973,75.84604106,72.73687667,68.80809864,63.85879478
40,33.53671875,33.75974501,34.00400224,33.45118392,32.87907199,32.58555898,33.08753098,33.1288738,32.83967554,32.69371783,32.30976562,32.93708849,33.74429366,34.26815107,34.3286581,34.49966013,34.52324897,34.50259239,34.43422887,34.15019531,33.89569275,33.93433139,34.04067766,34.41103222,34.35651327,33.62632362,33.45118392,34.00400224,33.75974501
